time_ms,roll_approx_deg,roll_err_deg,roll_cmd_dps,pitch_approx_deg,pitch_err_deg,pitch_cmd_dps,roll_mot_speed,roll_mot_angle,pitch_mot_speed,pitch_mot_angle
12474.0,-0.049,-0.072,0.157,-1.301,-1.922,-1.543,0.0,-80.0,0.0,-457.0
12494.0,-0.049,-0.072,0.332,-1.301,-1.922,-1.54,0.0,-80.0,0.0,-457.0
12513.0,-0.049,-0.072,0.418,-1.301,-1.922,-1.539,0.0,-80.0,-5.0,-457.0
12534.0,-0.049,-0.072,0.46,-1.301,-1.922,-1.538,0.0,-80.0,0.0,-457.0
12553.0,-0.049,-0.072,0.481,-1.301,-1.922,-1.538,0.0,-80.0,0.0,-457.0
12574.0,-0.042,-0.062,0.047,-1.301,-1.922,-1.538,0.0,-80.0,0.0,-457.0
12593.0,-0.049,-0.072,0.714,-1.301,-1.922,-1.538,0.0,-80.0,0.0,-457.0
12614.0,-0.042,-0.062,-0.166,-1.301,-1.922,-1.538,0.0,-80.0,0.0,-457.0
12634.0,-0.049,-0.072,0.609,-1.308,-1.932,-1.565,0.0,-80.0,0.0,-457.0
12653.0,-0.049,-0.072,0.934,-1.301,-1.922,-1.527,0.0,-80.0,-10.0,-457.0
12674.0,-0.049,-0.072,0.713,-1.308,-1.932,-1.558,0.0,-80.0,0.0,-457.0
12694.0,-0.049,-0.072,0.605,-1.308,-1.932,-1.552,0.0,-80.0,0.0,-457.0
12714.0,-0.049,-0.072,0.553,-1.329,-1.963,-1.648,0.0,-80.0,0.0,-457.0
12733.0,-0.042,-0.062,-0.331,-1.35,-1.994,-1.73,0.0,-80.0,0.0,-457.0
12754.0,-0.042,-0.062,0.379,-1.371,-2.025,-1.773,0.0,-80.0,0.0,-457.0
12774.0,-0.035,-0.052,-0.371,-1.371,-2.025,-1.681,0.0,-80.0,0.0,-457.0
12794.0,-0.028,-0.041,-2.396,-1.357,-2.005,-1.579,0.0,-80.0,0.0,-457.0
12813.0,-0.028,-0.041,-1.213,-1.357,-2.005,-1.611,0.0,-80.0,0.0,-457.0
12833.0,-0.021,-0.031,-0.633,-1.357,-2.005,-1.607,0.0,-80.0,-5.0,-457.0
12854.0,-0.021,-0.031,-0.349,-1.357,-2.005,-1.605,0.0,-80.0,-5.0,-457.0
12874.0,-0.014,-0.021,-0.21,-1.35,-1.994,-1.576,0.0,-80.0,0.0,-457.0
12894.0,-0.014,-0.021,-0.142,-1.343,-1.984,-1.558,0.0,-80.0,0.0,-457.0
12914.0,-0.007,-0.01,-0.108,-1.35,-1.994,-1.62,0.0,-80.0,0.0,-457.0
12934.0,-0.007,-0.01,-0.092,-1.364,-2.015,-1.678,0.0,-80.0,0.0,-457.0
12953.0,-0.014,-0.021,-0.084,-1.371,-2.025,-1.672,0.0,-80.0,0.0,-457.0
12978.0,0.0,0.0,-0.08,-1.371,-2.025,-1.645,0.0,-80.0,-5.0,-457.0
12995.0,0.0,0.0,-0.078,-1.357,-2.004,-1.554,0.0,-80.0,0.0,-457.0
13013.0,0.028,0.041,-0.077,-1.35,-1.994,-1.549,0.0,-80.0,0.0,-457.0
13034.0,0.056,0.083,-3.958,-1.35,-1.994,-1.573,0.0,-80.0,0.0,-457.0
13053.0,0.063,0.093,-2.832,-1.35,-1.994,-1.584,0.0,-80.0,0.0,-457.0
13074.0,0.091,0.134,-4.238,-1.336,-1.973,-1.521,0.0,-80.0,0.0,-457.0
13093.0,0.105,0.155,-3.998,-1.322,-1.953,-1.475,0.0,-80.0,0.0,-458.0
13114.0,0.112,0.165,-3.075,-1.322,-1.952,-1.519,0.0,-80.0,0.0,-458.0
13133.0,0.126,0.186,-3.555,-1.329,-1.963,-1.588,0.0,-80.0,0.0,-458.0
13153.0,0.14,0.207,-3.842,-1.329,-1.963,-1.579,0.0,-80.0,0.0,-458.0
13174.0,0.154,0.227,-4.308,-1.322,-1.952,-1.531,0.0,-80.0,-10.0,-458.0
13194.0,0.168,0.248,-4.327,-1.315,-1.942,-1.519,0.0,-80.0,0.0,-458.0
13214.0,0.189,0.279,-5.192,-1.308,-1.932,-1.494,0.0,-80.0,0.0,-458.0
13233.0,0.217,0.32,-6.391,-1.294,-1.911,-1.445,0.0,-80.0,0.0,-458.0
13254.0,0.266,0.392,-8.897,-1.266,-1.869,-1.349,0.0,-80.0,0.0,-458.0
13273.0,0.322,0.475,-11.341,-1.238,-1.828,-1.274,0.0,-80.0,-5.0,-458.0
13294.0,0.378,0.558,-12.4,-1.196,-1.766,-1.163,0.0,-80.0,0.0,-458.0
13314.0,0.434,0.64,-13.388,-1.14,-1.684,-0.993,0.0,-80.0,0.0,-458.0
13333.0,0.483,0.713,-13.699,-1.049,-1.549,-0.677,-5.0,-80.0,0.0,-458.0
13354.0,0.532,0.785,-13.756,-0.937,-1.384,-0.412,-5.0,-80.0,0.0,-458.0
13373.0,0.574,0.847,-13.995,-0.804,-1.188,-0.064,-10.0,-80.0,0.0,-458.0
13394.0,0.608,0.899,-13.238,-0.657,-0.971,0.217,-16.0,-80.0,0.0,-458.0
13414.0,0.629,0.93,-11.929,-0.476,-0.702,0.644,-10.0,-81.0,0.0,-458.0
13434.0,0.622,0.919,-8.92,-0.238,-0.351,1.245,-16.0,-81.0,0.0,-458.0
13453.0,0.601,0.889,-5.987,0.021,0.031,1.704,-10.0,-81.0,0.0,-458.0
13473.0,0.581,0.858,-4.454,0.252,0.372,2.093,-16.0,-81.0,0.0,-458.0
13494.0,0.56,0.827,-4.074,0.399,0.589,1.878,0.0,-81.0,0.0,-458.0
13514.0,0.553,0.816,-4.649,0.455,0.672,1.429,0.0,-81.0,0.0,-458.0
13533.0,0.56,0.827,-6.517,0.448,0.661,0.927,0.0,-81.0,0.0,-458.0
13553.0,0.553,0.816,-5.849,0.455,0.672,0.767,0.0,-81.0,0.0,-458.0
13574.0,0.546,0.806,-5.48,0.476,0.703,0.761,0.0,-81.0,0.0,-458.0
13593.0,0.539,0.796,-5.169,0.504,0.744,0.829,-10.0,-81.0,0.0,-458.0
13614.0,0.532,0.785,-5.064,0.539,0.796,0.89,0.0,-81.0,0.0,-458.0
13633.0,0.525,0.775,-4.884,0.567,0.837,0.911,0.0,-81.0,0.0,-458.0
13653.0,0.518,0.765,-4.755,0.601,0.889,0.982,0.0,-81.0,0.0,-458.0
13674.0,0.518,0.765,-5.508,0.643,0.951,1.051,0.0,-82.0,0.0,-458.0
13694.0,0.511,0.754,-5.107,0.685,1.013,1.115,0.0,-82.0,0.0,-458.0
13714.0,0.504,0.744,-4.871,0.734,1.085,1.214,-5.0,-82.0,0.0,-458.0
13733.0,0.497,0.734,-4.625,0.79,1.168,1.338,-5.0,-82.0,0.0,-458.0
13754.0,0.497,0.734,-5.323,0.839,1.24,1.382,0.0,-82.0,0.0,-458.0
13773.0,0.483,0.713,-4.33,0.902,1.333,1.53,-21.0,-82.0,0.0,-458.0
13794.0,0.476,0.703,-4.323,0.979,1.447,1.682,-16.0,-82.0,0.0,-458.0
13813.0,0.469,0.692,-4.572,1.063,1.571,1.864,-5.0,-82.0,5.0,-458.0
13833.0,0.455,0.672,-3.827,1.161,1.715,2.068,-5.0,-82.0,0.0,-458.0
13853.0,0.434,0.641,-2.522,1.287,1.901,2.394,-16.0,-82.0,0.0,-458.0
13873.0,0.406,0.599,-1.419,1.441,2.129,2.742,-21.0,-83.0,0.0,-458.0
13893.0,0.378,0.558,-0.606,1.644,2.429,3.287,-21.0,-83.0,0.0,-458.0
13914.0,0.343,0.506,0.322,1.902,2.811,3.967,-16.0,-83.0,0.0,-458.0
13934.0,0.301,0.444,2.063,2.189,3.235,4.549,0.0,-83.0,0.0,-458.0
13953.0,0.259,0.382,3.134,2.441,3.608,4.862,0.0,-83.0,0.0,-458.0
13973.0,0.224,0.331,2.956,2.581,3.814,4.527,0.0,-84.0,10.0,-458.0
13994.0,0.182,0.269,3.68,2.581,3.814,3.741,0.0,-84.0,0.0,-458.0
14014.0,0.14,0.207,4.387,2.532,3.742,3.148,0.0,-83.0,0.0,-458.0
14033.0,0.112,0.165,3.528,2.518,3.721,3.013,0.0,-83.0,0.0,-458.0
14053.0,0.112,0.165,0.985,2.525,3.731,3.022,0.0,-83.0,0.0,-458.0
14074.0,0.105,0.155,0.184,2.518,3.721,2.96,0.0,-83.0,0.0,-458.0
14093.0,0.105,0.155,-0.611,2.518,3.721,2.968,0.0,-83.0,0.0,-458.0
14113.0,0.105,0.155,-1.001,2.511,3.71,2.925,0.0,-83.0,5.0,-458.0
14135.0,0.105,0.155,-1.192,2.511,3.71,2.947,0.0,-83.0,0.0,-458.0
14153.0,0.091,0.134,0.089,2.511,3.71,2.957,0.0,-83.0,0.0,-458.0
14174.0,0.056,0.083,2.63,2.511,3.71,2.962,0.0,-83.0,0.0,-458.0
14193.0,0.014,0.021,6.602,2.504,3.699,2.917,0.0,-83.0,0.0,-458.0
14213.0,-0.042,-0.062,8.311,2.49,3.679,2.865,0.0,-83.0,0.0,-457.0
14233.0,-0.105,-0.155,10.322,2.476,3.658,2.81,0.0,-83.0,0.0,-457.0
14254.0,-0.161,-0.238,10.483,2.455,3.626,2.757,0.0,-83.0,5.0,-457.0
14273.0,-0.224,-0.331,12.233,2.413,3.564,2.586,0.0,-83.0,10.0,-457.0
14293.0,-0.294,-0.434,13.782,2.364,3.492,2.474,0.0,-83.0,0.0,-457.0
14314.0,-0.343,-0.506,12.545,2.315,3.419,2.403,0.0,-83.0,0.0,-457.0
14333.0,-0.371,-0.547,10.432,2.266,3.347,2.3,0.0,-83.0,5.0,-457.0
14353.0,-0.385,-0.568,8.58,2.21,3.264,2.199,0.0,-83.0,0.0,-457.0
14373.0,-0.385,-0.568,6.456,2.161,3.192,2.169,0.0,-83.0,5.0,-457.0
14393.0,-0.392,-0.578,6.273,2.126,3.14,2.192,0.0,-83.0,0.0,-457.0
14413.0,-0.392,-0.578,5.369,2.112,3.119,2.282,0.0,-83.0,0.0,-457.0
14433.0,-0.399,-0.589,5.369,2.105,3.109,2.343,0.0,-83.0,5.0,-457.0
14455.0,-0.413,-0.609,6.116,2.091,3.088,2.351,0.0,-83.0,0.0,-457.0
14475.0,-0.434,-0.64,7.342,2.063,3.047,2.274,5.0,-83.0,0.0,-457.0
14494.0,-0.448,-0.661,7.436,2.014,2.975,2.097,10.0,-83.0,5.0,-457.0
14513.0,-0.469,-0.692,8.089,1.951,2.881,1.894,0.0,-83.0,0.0,-457.0
14533.0,-0.476,-0.702,7.168,1.874,2.768,1.689,5.0,-83.0,0.0,-457.0
14553.0,-0.483,-0.713,6.76,1.79,2.644,1.517,16.0,-83.0,0.0,-457.0
14573.0,-0.49,-0.723,6.604,1.7,2.509,1.335,5.0,-83.0,0.0,-457.0
14593.0,-0.483,-0.712,5.267,1.588,2.344,1.091,5.0,-83.0,0.0,-457.0
14613.0,-0.469,-0.692,4.129,1.455,2.148,0.763,10.0,-82.0,0.0,-457.0
14633.0,-0.448,-0.661,3.043,1.266,1.869,0.229,5.0,-82.0,10.0,-457.0
14655.0,-0.42,-0.619,1.837,1.0,1.476,-0.397,27.0,-82.0,0.0,-457.0
14673.0,-0.385,-0.568,-0.236,0.629,0.929,-1.656,27.0,-81.0,0.0,-457.0
14693.0,-0.35,-0.516,-1.319,0.217,0.32,-2.585,10.0,-81.0,0.0,-457.0
14713.0,-0.308,-0.454,-2.499,-0.077,-0.114,-2.613,0.0,-81.0,0.0,-457.0
14733.0,-0.287,-0.423,-1.584,-0.161,-0.237,-1.684,0.0,-81.0,0.0,-457.0
14754.0,-0.273,-0.403,-0.316,-0.098,-0.144,-0.587,0.0,-81.0,0.0,-457.0
14773.0,-0.259,-0.382,0.101,-0.049,-0.072,-0.113,0.0,-81.0,0.0,-457.0
14793.0,-0.259,-0.382,1.554,-0.063,-0.093,-0.179,0.0,-81.0,0.0,-457.0
14815.0,-0.266,-0.392,2.968,-0.091,-0.134,-0.244,0.0,-81.0,0.0,-457.0
14835.0,-0.273,-0.403,3.704,-0.091,-0.134,-0.174,0.0,-81.0,0.0,-457.0
14853.0,-0.273,-0.403,3.405,-0.091,-0.134,-0.157,0.0,-81.0,0.0,-457.0
14875.0,-0.266,-0.392,2.783,-0.098,-0.144,-0.168,0.0,-81.0,0.0,-457.0
14895.0,-0.259,-0.382,2.397,-0.105,-0.155,-0.181,0.0,-81.0,0.0,-457.0
14916.0,-0.266,-0.392,3.198,-0.112,-0.165,-0.188,0.0,-81.0,0.0,-457.0
14933.0,-0.28,-0.413,4.537,-0.119,-0.175,-0.206,0.0,-81.0,0.0,-457.0
14953.0,-0.266,-0.392,2.557,-0.126,-0.186,-0.199,0.0,-81.0,0.0,-457.0
14979.0,-0.252,-0.372,1.834,-0.14,-0.206,-0.23,0.0,-81.0,0.0,-457.0
14996.0,-0.245,-0.361,1.801,-0.147,-0.217,-0.244,0.0,-81.0,0.0,-457.0
15013.0,-0.245,-0.361,2.306,-0.154,-0.227,-0.26,0.0,-81.0,0.0,-457.0
15035.0,-0.259,-0.382,3.699,-0.161,-0.237,-0.259,0.0,-81.0,0.0,-457.0
15055.0,-0.259,-0.382,3.321,-0.175,-0.258,-0.293,0.0,-81.0,0.0,-457.0
15075.0,-0.252,-0.371,2.435,-0.196,-0.289,-0.357,0.0,-81.0,0.0,-457.0
15095.0,-0.238,-0.351,1.443,-0.238,-0.351,-0.5,0.0,-81.0,0.0,-457.0
15113.0,-0.238,-0.351,2.092,-0.287,-0.423,-0.666,0.0,-81.0,0.0,-457.0
15135.0,-0.238,-0.351,2.41,-0.329,-0.485,-0.695,5.0,-81.0,0.0,-457.0
15155.0,-0.231,-0.34,1.864,-0.371,-0.547,-0.746,0.0,-81.0,0.0,-457.0
15175.0,-0.217,-0.32,1.039,-0.392,-0.578,-0.688,0.0,-81.0,0.0,-457.0
15195.0,-0.21,-0.31,1.066,-0.399,-0.588,-0.602,0.0,-81.0,-5.0,-457.0
15215.0,-0.203,-0.299,1.223,-0.399,-0.588,-0.535,0.0,-81.0,0.0,-457.0
15235.0,-0.196,-0.289,1.073,-0.399,-0.588,-0.502,0.0,-81.0,0.0,-457.0
15255.0,-0.196,-0.289,1.66,-0.413,-0.609,-0.555,0.0,-81.0,0.0,-457.0
15275.0,-0.203,-0.299,2.649,-0.434,-0.64,-0.629,0.0,-81.0,0.0,-457.0
15295.0,-0.21,-0.309,3.176,-0.476,-0.701,-0.776,0.0,-80.0,0.0,-457.0
15313.0,-0.21,-0.309,2.774,-0.525,-0.774,-0.944,10.0,-80.0,0.0,-457.0
15334.0,-0.196,-0.289,1.038,-0.594,-0.877,-1.123,5.0,-80.0,0.0,-457.0
15353.0,-0.168,-0.248,-1.022,-0.678,-1.001,-1.357,5.0,-80.0,0.0,-457.0
15375.0,-0.154,-0.227,-0.656,-0.776,-1.145,-1.523,0.0,-80.0,0.0,-457.0
15395.0,-0.14,-0.206,-0.655,-0.86,-1.269,-1.628,0.0,-80.0,0.0,-457.0
15415.0,-0.133,-0.196,-0.146,-0.923,-1.362,-1.628,0.0,-80.0,0.0,-457.0
15434.0,-0.119,-0.175,-0.58,-0.972,-1.434,-1.6,0.0,-80.0,0.0,-457.0
15455.0,-0.105,-0.155,-0.739,-0.993,-1.465,-1.468,0.0,-80.0,0.0,-457.0
15475.0,-0.105,-0.155,0.227,-1.0,-1.475,-1.346,0.0,-80.0,0.0,-457.0
15495.0,-0.112,-0.165,1.216,-1.0,-1.475,-1.261,0.0,-80.0,0.0,-457.0
15514.0,-0.105,-0.155,0.457,-1.007,-1.485,-1.262,0.0,-80.0,0.0,-457.0
15535.0,-0.105,-0.155,0.813,-1.035,-1.526,-1.357,10.0,-80.0,0.0,-457.0
15555.0,-0.105,-0.155,0.988,-1.077,-1.588,-1.495,0.0,-80.0,0.0,-457.0
15575.0,-0.098,-0.144,0.476,-1.119,-1.65,-1.589,0.0,-80.0,0.0,-457.0
15595.0,-0.091,-0.134,0.182,-1.147,-1.691,-1.59,0.0,-80.0,0.0,-457.0
15614.0,-0.077,-0.113,-0.67,-1.161,-1.712,-1.541,0.0,-80.0,0.0,-457.0
15635.0,-0.07,-0.103,-0.47,-1.168,-1.722,-1.486,0.0,-80.0,0.0,-457.0
15654.0,-0.07,-0.103,0.149,-1.154,-1.702,-1.358,0.0,-80.0,0.0,-457.0
15675.0,-0.07,-0.103,0.453,-1.161,-1.712,-1.399,0.0,-80.0,0.0,-457.0
15694.0,-0.07,-0.103,0.602,-1.161,-1.712,-1.384,0.0,-80.0,0.0,-457.0
15715.0,-0.063,-0.093,0.03,-1.154,-1.702,-1.34,0.0,-80.0,-5.0,-457.0
15734.0,-0.063,-0.093,0.353,-1.154,-1.702,-1.351,0.0,-80.0,0.0,-457.0
15754.0,-0.056,-0.083,0.035,-1.161,-1.712,-1.399,0.0,-80.0,0.0,-457.0
15775.0,-0.056,-0.082,0.313,-1.168,-1.722,-1.418,0.0,-80.0,0.0,-457.0
15795.0,-0.056,-0.082,0.449,-1.168,-1.722,-1.397,0.0,-80.0,-5.0,-457.0
15815.0,-0.056,-0.082,0.516,-1.168,-1.722,-1.387,0.0,-80.0,0.0,-457.0
15834.0,-0.063,-0.093,1.194,-1.175,-1.732,-1.419,0.0,-80.0,0.0,-457.0
15854.0,-0.07,-0.103,1.569,-1.175,-1.732,-1.402,0.0,-80.0,0.0,-457.0
15874.0,-0.07,-0.103,1.149,-1.182,-1.743,-1.426,0.0,-80.0,0.0,-457.0
15895.0,-0.07,-0.103,0.944,-1.196,-1.763,-1.476,0.0,-80.0,0.0,-457.0
15914.0,-0.063,-0.093,0.199,-1.203,-1.774,-1.479,0.0,-80.0,0.0,-457.0
15934.0,-0.056,-0.082,-0.209,-1.21,-1.784,-1.485,0.0,-80.0,0.0,-457.0
15955.0,-0.056,-0.082,0.195,-1.224,-1.804,-1.52,0.0,-80.0,0.0,-457.0
15974.0,-0.056,-0.082,0.392,-1.231,-1.815,-1.511,0.0,-80.0,0.0,-457.0
15995.0,-0.056,-0.082,0.489,-1.224,-1.804,-1.447,0.0,-80.0,0.0,-457.0
16014.0,-0.056,-0.082,0.537,-1.231,-1.815,-1.481,0.0,-80.0,0.0,-457.0
16035.0,-0.049,-0.072,0.045,-1.238,-1.825,-1.503,0.0,-80.0,0.0,-457.0
16063.0,-0.049,-0.072,0.277,-1.245,-1.835,-1.505,0.0,0.0,0.0,0.0
16085.0,-0.049,-0.072,0.391,-1.252,-1.846,-1.52,0.0,-80.0,0.0,-457.0
16105.0,-0.049,-0.072,0.447,-1.252,-1.846,-1.498,0.0,-80.0,0.0,-457.0
16125.0,-0.042,-0.062,-0.149,-1.252,-1.846,-1.487,0.0,-80.0,0.0,-457.0
16144.0,-0.035,-0.052,-0.423,-1.259,-1.856,-1.514,0.0,-80.0,0.0,-457.0
16165.0,-0.028,-0.041,-2.614,-1.259,-1.856,-1.499,0.0,-80.0,0.0,-457.0
16184.0,-0.028,-0.041,-1.32,-1.259,-1.856,-1.492,0.0,-80.0,0.0,-457.0
16205.0,-0.028,-0.041,-0.686,-1.252,-1.846,-1.452,0.0,-80.0,0.0,-457.0
16225.0,-0.028,-0.041,-0.375,-1.252,-1.846,-1.464,0.0,-80.0,0.0,-457.0
16245.0,-0.028,-0.041,-0.223,-1.252,-1.846,-1.471,0.0,-80.0,0.0,-457.0
16265.0,-0.028,-0.041,-0.019,-1.252,-1.846,-1.473,0.0,-80.0,0.0,-457.0
16283.0,-0.028,-0.041,-0.048,-1.252,-1.845,-1.475,0.0,-80.0,0.0,-457.0
16305.0,-0.028,-0.041,-0.063,-1.252,-1.845,-1.475,0.0,-80.0,0.0,-457.0
16324.0,-0.028,-0.041,-0.07,-1.252,-1.845,-1.476,0.0,-80.0,0.0,-457.0
16345.0,-0.028,-0.041,-0.073,-1.259,-1.856,-1.512,0.0,-80.0,0.0,-457.0
16365.0,-0.028,-0.041,-0.075,-1.259,-1.856,-1.498,0.0,-80.0,0.0,-457.0
16385.0,-0.021,-0.031,-0.076,-1.259,-1.856,-1.491,0.0,-80.0,0.0,-457.0
16405.0,-0.021,-0.031,-0.076,-1.252,-1.845,-1.454,0.0,-80.0,0.0,-457.0
16425.0,-0.021,-0.031,-0.076,-1.252,-1.845,-1.465,0.0,-80.0,0.0,-457.0
16445.0,-0.021,-0.031,-0.076,-1.252,-1.845,-1.471,0.0,-80.0,0.0,-457.0
16463.0,-0.021,-0.031,-0.076,-1.252,-1.845,-1.473,0.0,-80.0,0.0,-457.0
16485.0,-0.021,-0.031,-0.076,-1.252,-1.845,-1.475,0.0,-80.0,0.0,-457.0
16505.0,-0.021,-0.031,-0.076,-1.252,-1.845,-1.476,0.0,-80.0,0.0,-457.0
16525.0,-0.014,-0.021,-0.076,-1.252,-1.845,-1.476,0.0,-80.0,0.0,-457.0
16545.0,0.0,0.0,-0.076,-1.252,-1.845,-1.476,0.0,-80.0,0.0,-457.0
16565.0,0.014,0.021,-0.076,-1.252,-1.845,-1.476,0.0,-80.0,-5.0,-457.0
16585.0,0.028,0.041,-0.076,-1.245,-1.835,-1.442,0.0,-80.0,0.0,-457.0
16605.0,0.042,0.062,-3.793,-1.245,-1.835,-1.455,0.0,-80.0,0.0,-457.0
16625.0,0.07,0.103,-4.593,-1.245,-1.835,-1.462,0.0,-80.0,0.0,-457.0
16645.0,0.084,0.124,-3.932,-1.238,-1.825,-1.43,0.0,-80.0,0.0,-457.0
16665.0,0.098,0.144,-3.693,-1.231,-1.814,-1.411,0.0,-80.0,0.0,-458.0
16683.0,0.126,0.186,-5.18,-1.224,-1.804,-1.402,0.0,-80.0,0.0,-458.0
16705.0,0.14,0.206,-4.448,-1.21,-1.783,-1.359,0.0,-80.0,-5.0,-458.0
16725.0,0.161,0.237,-4.88,-1.203,-1.773,-1.359,0.0,-80.0,0.0,-458.0
16745.0,0.203,0.299,-7.064,-1.189,-1.752,-1.32,0.0,-80.0,0.0,-458.0
16765.0,0.231,0.34,-7.166,-1.182,-1.742,-1.327,0.0,-80.0,0.0,-458.0
16785.0,0.252,0.371,-6.76,-1.168,-1.722,-1.292,0.0,-80.0,0.0,-458.0
16805.0,0.273,0.402,-6.688,-1.154,-1.701,-1.266,0.0,-80.0,-5.0,-458.0
16825.0,0.308,0.454,-8.0,-1.126,-1.66,-1.176,0.0,-80.0,0.0,-458.0
16845.0,0.343,0.505,-8.854,-1.105,-1.629,-1.15,0.0,-80.0,0.0,-458.0
16865.0,0.378,0.557,-9.576,-1.063,-1.567,-1.021,0.0,-80.0,-10.0,-458.0
16885.0,0.42,0.619,-10.673,-1.007,-1.484,-0.862,-5.0,-80.0,0.0,-458.0
16905.0,0.462,0.68,-11.425,-0.937,-1.381,-0.685,0.0,-80.0,0.0,-458.0
16925.0,0.504,0.742,-12.112,-0.839,-1.237,-0.414,-16.0,-80.0,-10.0,-458.0
16945.0,0.539,0.794,-11.99,-0.72,-1.062,-0.122,-21.0,-80.0,0.0,-458.0
16965.0,0.567,0.835,-11.632,-0.553,-0.814,0.338,-16.0,-81.0,0.0,-458.0
16990.0,0.594,0.876,-11.299,-0.343,-0.505,0.75,-21.0,-81.0,0.0,-458.0
17008.0,0.601,0.887,-9.729,-0.105,-0.155,1.435,-10.0,-81.0,0.0,-458.0
17026.0,0.588,0.866,-7.108,0.154,0.227,2.062,0.0,-81.0,0.0,-458.0
17045.0,0.56,0.825,-4.534,0.364,0.536,2.177,0.0,-81.0,0.0,-458.0
17065.0,0.539,0.794,-3.797,0.49,0.722,1.912,0.0,-81.0,0.0,-458.0
17085.0,0.525,0.773,-3.902,0.511,0.753,1.337,0.0,-81.0,0.0,-458.0
17105.0,0.525,0.773,-5.119,0.497,0.732,0.893,0.0,-81.0,0.0,-458.0
17125.0,0.525,0.773,-5.717,0.504,0.742,0.773,0.0,-81.0,0.0,-458.0
17145.0,0.525,0.773,-6.013,0.525,0.773,0.786,0.0,-81.0,0.0,-458.0
17165.0,0.525,0.773,-6.158,0.532,0.784,0.735,0.0,-81.0,0.0,-458.0
17185.0,0.525,0.773,-6.229,0.56,0.825,0.819,-5.0,-81.0,0.0,-458.0
17205.0,0.525,0.773,-6.267,0.601,0.887,0.944,0.0,-82.0,0.0,-458.0
17225.0,0.511,0.753,-5.076,0.657,0.969,1.099,-10.0,-82.0,0.0,-458.0
17245.0,0.504,0.743,-4.993,0.727,1.073,1.281,-5.0,-82.0,0.0,-458.0
17265.0,0.497,0.732,-4.891,0.79,1.165,1.372,0.0,-82.0,0.0,-458.0
17285.0,0.49,0.722,-4.846,0.846,1.248,1.425,-5.0,-82.0,0.0,-458.0
17305.0,0.483,0.712,-4.818,0.888,1.31,1.414,-5.0,-82.0,0.0,-458.0
17325.0,0.476,0.701,-4.761,0.937,1.382,1.469,0.0,-82.0,0.0,-458.0
17345.0,0.469,0.691,-4.632,1.0,1.475,1.595,-10.0,-82.0,0.0,-458.0
17365.0,0.455,0.67,-3.93,1.07,1.578,1.729,0.0,-82.0,0.0,-458.0
17385.0,0.448,0.66,-4.127,1.161,1.712,1.941,-5.0,-82.0,0.0,-458.0
17405.0,0.434,0.639,-3.571,1.28,1.887,2.236,-5.0,-82.0,10.0,-458.0
17425.0,0.413,0.608,-2.604,1.434,2.114,2.629,-16.0,-83.0,5.0,-458.0
17445.0,0.371,0.547,-0.16,1.658,2.444,3.261,-16.0,-83.0,0.0,-458.0
17465.0,0.315,0.464,2.512,1.958,2.888,4.085,-10.0,-83.0,0.0,-458.0
17485.0,0.266,0.392,3.533,2.308,3.404,4.915,-10.0,-84.0,0.0,-458.0
17505.0,0.224,0.33,3.691,2.602,3.838,5.233,0.0,-84.0,0.0,-458.0
17525.0,0.196,0.289,2.84,2.707,3.993,4.655,0.0,-84.0,0.0,-458.0
17545.0,0.175,0.258,1.994,2.651,3.91,3.634,0.0,-84.0,0.0,-458.0
17565.0,0.147,0.217,2.304,2.588,3.817,3.061,0.0,-84.0,0.0,-458.0
17585.0,0.14,0.206,0.742,2.602,3.838,3.13,0.0,-84.0,0.0,-458.0
17605.0,0.133,0.196,0.052,2.616,3.858,3.169,0.0,-84.0,10.0,-458.0
17625.0,0.133,0.196,-0.842,2.609,3.848,3.094,0.0,-84.0,0.0,-458.0
17645.0,0.133,0.196,-1.28,2.602,3.838,3.051,0.0,-84.0,5.0,-458.0
17665.0,0.133,0.196,-1.495,2.595,3.827,3.026,0.0,-84.0,0.0,-458.0
17684.0,0.105,0.155,0.96,2.588,3.817,3.007,0.0,-84.0,0.0,-458.0
17705.0,0.063,0.093,3.257,2.588,3.817,3.031,0.0,-84.0,0.0,-458.0
17724.0,0.014,0.021,6.892,2.574,3.796,2.971,0.0,-84.0,5.0,-458.0
17745.0,-0.035,-0.052,6.3,2.553,3.765,2.904,0.0,-84.0,0.0,-457.0
17765.0,-0.091,-0.134,8.119,2.532,3.734,2.855,0.0,-84.0,5.0,-457.0
17785.0,-0.154,-0.227,9.97,2.511,3.703,2.817,0.0,-84.0,0.0,-457.0
17805.0,-0.196,-0.289,9.41,2.504,3.692,2.857,0.0,-84.0,0.0,-457.0
17824.0,-0.238,-0.351,9.529,2.469,3.641,2.727,0.0,-83.0,0.0,-457.0
17844.0,-0.28,-0.413,9.66,2.427,3.579,2.616,0.0,-83.0,0.0,-457.0
17864.0,-0.322,-0.474,9.976,2.385,3.517,2.535,0.0,-83.0,0.0,-457.0
17885.0,-0.35,-0.516,9.083,2.343,3.455,2.478,0.0,-83.0,0.0,-457.0
17904.0,-0.364,-0.536,7.757,2.315,3.414,2.48,0.0,-83.0,0.0,-457.0
17925.0,-0.364,-0.536,5.925,2.287,3.372,2.475,0.0,-83.0,0.0,-457.0
17944.0,-0.371,-0.547,5.671,2.252,3.321,2.409,0.0,-83.0,0.0,-457.0
