time_ms,roll_raw,roll_filt,roll_cmd_dps,roll_err,pitch_raw,pitch_filt,pitch_cmd_dps,pitch_err,roll_mot_angle,roll_mot_speed,pitch_mot_angle,pitch_mot_speed
24314.0,2.656,2.658,10.0,-2.658,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
24354.0,2.661,2.658,10.0,-2.658,-2.769,-2.769,0.0,0.0,0.0,0.0,0.0,0.0
24394.0,2.656,2.658,10.0,-2.658,-2.773,-2.773,0.0,0.0,0.0,0.0,0.0,0.0
24434.0,2.661,2.658,10.0,-2.658,-2.769,-2.769,0.0,0.0,0.0,0.0,0.0,0.0
24479.0,2.661,2.659,10.0,-2.659,-2.769,-2.769,0.0,0.0,0.0,0.0,0.0,0.0
24515.0,2.652,2.658,10.0,-2.658,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
24552.0,2.652,2.657,10.0,-2.657,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
24593.0,2.652,2.657,10.0,-2.657,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
24634.0,2.652,2.656,10.0,-2.656,-2.767,-2.767,0.0,0.0,0.0,0.0,0.0,0.0
24674.0,2.646,2.655,10.0,-2.655,-2.771,-2.771,0.0,0.0,0.0,0.0,0.0,0.0
24714.0,2.646,2.654,10.0,-2.654,-2.771,-2.771,0.0,0.0,0.0,0.0,0.0,0.0
24754.0,2.646,2.653,10.0,-2.653,-2.771,-2.771,0.0,0.0,0.0,0.0,0.0,0.0
24793.0,2.646,2.653,10.0,-2.653,-2.771,-2.771,0.0,0.0,0.0,0.0,0.0,0.0
24833.0,2.646,2.652,10.0,-2.652,-2.771,-2.771,0.0,0.0,0.0,0.0,0.0,0.0
24873.0,2.646,2.651,10.0,-2.651,-2.771,-2.771,0.0,0.0,0.0,0.0,0.0,0.0
24913.0,2.65,2.651,10.0,-2.651,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
24954.0,2.65,2.651,10.0,-2.651,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
24993.0,2.65,2.651,10.0,-2.651,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
25033.0,2.65,2.651,10.0,-2.651,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
25073.0,2.65,2.651,10.0,-2.651,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
25113.0,2.65,2.651,10.0,-2.651,-2.777,-2.777,0.0,0.0,0.0,0.0,0.0,0.0
25153.0,2.654,2.651,10.0,-2.651,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
25193.0,2.654,2.651,10.0,-2.651,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
25233.0,2.654,2.652,10.0,-2.652,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
25273.0,2.654,2.652,10.0,-2.652,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
25313.0,2.654,2.652,10.0,-2.652,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
25353.0,2.66,2.653,10.0,-2.653,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
25393.0,2.66,2.653,10.0,-2.653,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
25433.0,2.66,2.654,10.0,-2.654,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
25473.0,2.66,2.655,10.0,-2.655,-2.779,-2.779,0.0,0.0,0.0,0.0,0.0,0.0
25513.0,2.654,2.655,10.0,-2.655,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
25553.0,2.654,2.654,10.0,-2.654,-2.783,-2.783,0.0,0.0,0.0,0.0,0.0,0.0
